split,tokens,content,words,audio_valid,vision_valid,audio_zero_eq_content,repeated_audio,expected_repeat,audio_vision_missing_same,truncated,word_loss
train,11,9,5,9,9,1,4,4,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,32,30,25,30,30,1,5,5,1,0,0.0
train,32,30,19,30,30,1,11,11,1,0,0.0
train,50,48,41,48,48,1,7,7,1,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,33,31,30,31,31,1,1,1,1,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,12,10,9,10,10,1,1,1,1,0,0.0
train,35,33,24,33,33,1,9,9,1,0,0.0
train,50,48,41,48,48,1,9,7,1,0,0.0
train,12,10,9,10,10,1,1,1,1,0,0.0
train,27,25,24,25,25,1,1,1,1,0,0.0
train,50,48,45,48,48,1,3,3,1,0,0.0
train,7,5,4,5,3,1,1,1,0,0,0.0
train,17,15,10,15,15,1,5,5,1,0,0.0
train,12,10,10,10,10,1,0,0,1,0,0.0
train,33,31,23,31,28,1,8,8,0,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,24,22,17,22,22,1,5,5,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,50,48,42,48,48,1,9,6,1,0,0.0
train,40,38,33,38,38,1,5,5,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,25,23,22,23,15,1,1,1,0,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,35,33,29,33,33,1,4,4,1,0,0.0
train,31,29,25,29,29,1,4,4,1,0,0.0
train,46,44,42,44,44,1,2,2,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,17,15,11,15,15,1,4,4,1,0,0.0
train,44,42,32,42,42,1,10,10,1,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,38,36,34,36,36,1,2,2,1,0,0.0
train,29,27,22,27,27,1,5,5,1,0,0.0
train,22,20,20,20,20,1,0,0,1,0,0.0
train,15,13,12,13,9,1,1,1,0,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,19,17,15,17,5,1,2,2,0,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,24,22,20,22,22,1,2,2,1,0,0.0
train,14,12,10,12,12,1,2,2,1,0,0.0
train,25,23,17,23,23,1,6,6,1,0,0.0
train,50,48,125,48,48,1,9,0,1,1,0.616
train,28,26,26,26,26,1,0,0,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,38,36,30,36,36,1,6,6,1,0,0.0
train,10,8,7,8,8,1,1,1,1,0,0.0
train,36,34,29,34,34,1,5,5,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,22,20,16,20,20,1,4,4,1,0,0.0
train,17,15,12,15,15,1,3,3,1,0,0.0
train,23,21,20,21,21,1,1,1,1,0,0.0
train,31,29,18,29,29,1,11,11,1,0,0.0
train,50,48,59,48,48,1,6,0,1,1,0.18644067796610164
train,17,15,9,15,15,1,6,6,1,0,0.0
train,30,28,26,28,28,1,2,2,1,0,0.0
train,42,40,32,40,40,1,8,8,1,0,0.0
train,18,16,11,16,16,1,5,5,1,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,21,19,15,19,19,1,4,4,1,0,0.0
train,28,26,18,26,26,1,8,8,1,0,0.0
train,29,27,22,27,27,1,5,5,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,10,8,5,8,6,1,3,3,0,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,38,36,29,36,17,1,7,7,0,0,0.0
train,28,26,24,26,26,1,2,2,1,0,0.0
train,22,20,15,20,0,1,5,5,0,0,0.0
train,36,34,26,34,34,1,8,8,1,0,0.0
train,8,6,5,6,6,1,1,1,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,28,26,24,26,26,1,2,2,1,0,0.0
train,39,37,31,37,37,1,6,6,1,0,0.0
train,29,27,23,27,27,1,4,4,1,0,0.0
train,14,12,8,12,12,1,4,4,1,0,0.0
train,14,12,10,12,12,1,2,2,1,0,0.0
train,18,16,11,16,16,1,5,5,1,0,0.0
train,11,9,8,9,9,1,1,1,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,35,33,29,33,33,1,4,4,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,43,41,29,41,41,1,12,12,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,9,7,6,7,7,1,1,1,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,19,17,12,17,17,1,5,5,1,0,0.0
train,35,33,28,33,33,1,5,5,1,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,30,28,22,28,28,1,6,6,1,0,0.0
train,31,29,28,29,29,1,1,1,1,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,27,25,19,25,25,1,6,6,1,0,0.0
train,36,34,29,34,9,1,5,5,0,0,0.0
train,16,14,14,14,0,1,0,0,0,0,0.0
train,20,18,10,18,0,1,8,8,0,0,0.0
train,27,25,25,25,25,1,0,0,1,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,29,27,20,27,27,1,7,7,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,25,23,21,23,21,1,2,2,0,0,0.0
train,11,9,7,9,9,1,2,2,1,0,0.0
train,17,15,8,15,15,1,7,7,1,0,0.0
train,40,38,27,38,38,1,11,11,1,0,0.0
train,22,20,12,20,20,1,8,8,1,0,0.0
train,42,40,28,40,40,1,12,12,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,24,22,16,22,22,1,6,6,1,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,35,33,30,33,33,1,3,3,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,31,29,27,29,29,1,2,2,1,0,0.0
train,24,22,20,22,22,1,2,2,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,38,36,27,36,36,1,9,9,1,0,0.0
train,28,26,21,26,26,1,5,5,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,9,7,5,7,7,1,2,2,1,0,0.0
train,50,48,57,48,48,1,3,0,1,1,0.1578947368421053
train,12,10,9,10,10,1,1,1,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,26,24,16,24,24,1,8,8,1,0,0.0
train,25,23,17,23,23,1,6,6,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,25,23,18,23,23,1,5,5,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,37,35,25,35,35,1,10,10,1,0,0.0
train,31,29,24,29,29,1,5,5,1,0,0.0
train,19,17,16,17,17,1,1,1,1,0,0.0
train,17,15,15,15,15,1,0,0,1,0,0.0
train,12,10,8,10,10,1,2,2,1,0,0.0
train,24,22,16,22,22,1,6,6,1,0,0.0
train,9,7,7,7,6,1,0,0,0,0,0.0
train,41,39,35,39,39,1,4,4,1,0,0.0
train,50,48,49,48,48,1,8,0,1,0,0.0
train,23,21,21,21,21,1,0,0,1,0,0.0
train,22,20,14,20,20,1,6,6,1,0,0.0
train,31,29,22,29,29,1,7,7,1,0,0.0
train,36,34,25,34,34,1,9,9,1,0,0.0
train,21,19,13,19,19,1,6,6,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,22,20,18,20,20,1,2,2,1,0,0.0
train,37,35,27,35,35,1,8,8,1,0,0.0
train,35,33,32,33,33,1,1,1,1,0,0.0
train,50,48,62,48,48,1,4,0,1,1,0.22580645161290325
train,40,38,29,38,38,1,9,9,1,0,0.0
train,33,31,27,31,31,1,4,4,1,0,0.0
train,40,38,21,38,38,1,17,17,1,0,0.0
train,20,18,9,18,18,1,9,9,1,0,0.0
train,32,30,20,30,30,1,10,10,1,0,0.0
train,36,34,13,34,34,1,21,21,1,0,0.0
train,47,45,36,45,45,1,9,9,1,0,0.0
train,43,41,32,41,41,1,9,9,1,0,0.0
train,28,26,17,26,26,1,9,9,1,0,0.0
train,25,23,12,23,7,1,11,11,0,0,0.0
train,25,23,19,23,9,1,4,4,0,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,12,10,6,10,10,1,4,4,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,50,48,56,48,48,1,3,0,1,1,0.1428571428571429
train,14,12,11,12,12,1,1,1,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,36,34,28,34,11,1,6,6,0,0,0.0
train,25,23,21,23,23,1,2,2,1,0,0.0
train,50,48,40,48,48,1,9,8,1,0,0.0
train,31,29,22,29,29,1,7,7,1,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,50,48,69,48,48,1,3,0,1,1,0.30434782608695654
train,21,19,17,19,11,1,2,2,0,0,0.0
train,50,48,42,48,47,1,8,6,0,0,0.0
train,19,17,13,17,17,1,4,4,1,0,0.0
train,39,37,25,37,37,1,12,12,1,0,0.0
train,31,29,22,29,29,1,7,7,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,32,30,28,30,30,1,2,2,1,0,0.0
train,50,48,44,48,48,1,4,4,1,0,0.0
train,27,25,21,25,18,1,4,4,0,0,0.0
train,28,26,20,26,26,1,6,6,1,0,0.0
train,27,25,20,25,25,1,5,5,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,35,33,28,33,33,1,5,5,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,50,48,44,48,46,1,11,4,0,0,0.0
valid,28,26,22,26,26,1,4,4,1,0,0.0
valid,50,48,53,48,48,1,7,0,1,1,0.09433962264150941
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,35,33,27,33,33,1,6,6,1,0,0.0
valid,19,17,14,17,17,1,3,3,1,0,0.0
valid,24,22,17,22,22,1,5,5,1,0,0.0
valid,15,13,8,13,13,1,5,5,1,0,0.0
valid,34,32,25,32,32,1,7,7,1,0,0.0
valid,21,19,11,19,19,1,8,8,1,0,0.0
valid,18,16,11,16,16,1,5,5,1,0,0.0
valid,19,17,14,17,10,1,3,3,0,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,21,19,13,19,19,1,6,6,1,0,0.0
valid,9,7,5,7,7,1,2,2,1,0,0.0
valid,31,29,24,29,29,1,5,5,1,0,0.0
valid,31,29,20,29,29,1,9,9,1,0,0.0
valid,26,24,18,24,24,1,6,6,1,0,0.0
valid,29,27,15,27,27,1,12,12,1,0,0.0
valid,24,22,12,22,22,1,10,10,1,0,0.0
valid,5,3,2,3,3,1,1,1,1,0,0.0
valid,50,48,54,48,48,1,16,0,1,1,0.11111111111111116
valid,28,26,16,26,26,1,10,10,1,0,0.0
valid,12,10,8,10,10,1,2,2,1,0,0.0
valid,11,9,9,9,9,1,0,0,1,0,0.0
valid,14,12,7,12,12,1,5,5,1,0,0.0
valid,3,1,1,1,1,1,0,0,1,0,0.0
valid,34,32,27,32,32,1,5,5,1,0,0.0
valid,11,9,7,9,9,1,2,2,1,0,0.0
valid,26,24,15,24,24,1,9,9,1,0,0.0
valid,17,15,11,15,15,1,4,4,1,0,0.0
valid,26,24,18,24,16,1,6,6,0,0,0.0
valid,17,15,13,15,15,1,2,2,1,0,0.0
valid,31,29,22,29,29,1,7,7,1,0,0.0
valid,13,11,8,11,11,1,3,3,1,0,0.0
valid,9,7,5,7,7,1,2,2,1,0,0.0
valid,50,48,309,48,14,1,11,0,0,1,0.8446601941747574
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,29,27,21,27,27,1,6,6,1,0,0.0
valid,40,38,31,38,38,1,7,7,1,0,0.0
valid,18,16,10,16,15,1,6,6,0,0,0.0
valid,16,14,10,14,14,1,4,4,1,0,0.0
valid,50,48,57,48,48,1,15,0,1,1,0.1578947368421053
valid,50,48,36,48,48,1,13,12,1,0,0.0
valid,24,22,12,22,22,1,10,10,1,0,0.0
valid,20,18,16,18,18,1,2,2,1,0,0.0
valid,26,24,15,24,24,1,9,9,1,0,0.0
valid,14,12,7,12,12,1,5,5,1,0,0.0
valid,12,10,8,10,10,1,2,2,1,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,10,8,6,8,8,1,2,2,1,0,0.0
valid,36,34,26,34,34,1,8,8,1,0,0.0
valid,21,19,12,19,14,1,7,7,0,0,0.0
valid,13,11,7,11,11,1,4,4,1,0,0.0
valid,25,23,12,23,23,1,11,11,1,0,0.0
valid,10,8,4,8,8,1,4,4,1,0,0.0
valid,35,33,27,33,33,1,6,6,1,0,0.0
valid,44,42,28,42,42,1,14,14,1,0,0.0
valid,32,30,20,30,30,1,10,10,1,0,0.0
valid,22,20,13,20,20,1,7,7,1,0,0.0
valid,32,30,19,30,30,1,11,11,1,0,0.0
valid,23,21,18,21,21,1,3,3,1,0,0.0
valid,19,17,16,17,17,1,1,1,1,0,0.0
valid,15,13,11,13,4,1,2,2,0,0,0.0
valid,26,24,17,24,22,1,7,7,0,0,0.0
valid,34,32,22,32,27,1,10,10,0,0,0.0
valid,48,46,38,46,42,1,8,8,0,0,0.0
valid,50,48,81,48,44,1,7,0,0,1,0.40740740740740744
valid,14,12,8,12,1,1,4,4,0,0,0.0
valid,29,27,19,27,27,1,8,8,1,0,0.0
valid,15,13,8,13,13,1,5,5,1,0,0.0
valid,26,24,17,24,24,1,7,7,1,0,0.0
valid,4,2,2,2,2,1,0,0,1,0,0.0
valid,19,17,17,17,17,1,0,0,1,0,0.0
valid,50,48,50,48,48,1,13,0,1,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,34,32,22,32,32,1,10,10,1,0,0.0
valid,35,33,26,33,33,1,7,7,1,0,0.0
valid,14,12,8,12,12,1,4,4,1,0,0.0
valid,29,27,19,27,27,1,8,8,1,0,0.0
valid,9,7,7,7,7,1,0,0,1,0,0.0
valid,50,48,39,48,48,1,13,9,1,0,0.0
valid,17,15,8,15,15,1,7,7,1,0,0.0
valid,50,48,48,48,48,1,9,0,1,0,0.0
valid,11,9,6,9,9,1,3,3,1,0,0.0
valid,47,45,21,45,45,1,24,24,1,0,0.0
valid,21,19,14,19,8,1,5,5,0,0,0.0
valid,10,8,6,8,8,1,2,2,1,0,0.0
valid,14,12,5,12,12,1,7,7,1,0,0.0
valid,20,18,18,18,9,1,0,0,0,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,30,28,22,28,28,1,6,6,1,0,0.0
valid,29,27,16,27,27,1,11,11,1,0,0.0
valid,50,48,41,48,48,1,9,7,1,0,0.0
valid,21,19,11,19,19,1,8,8,1,0,0.0
valid,50,48,57,48,48,1,16,0,1,1,0.1578947368421053
valid,3,1,1,1,1,1,0,0,1,0,0.0
valid,14,12,8,12,12,1,4,4,1,0,0.0
valid,15,13,9,13,13,1,4,4,1,0,0.0
valid,18,16,16,16,16,1,0,0,1,0,0.0
valid,7,5,5,5,5,1,0,0,1,0,0.0
valid,19,17,13,17,17,1,4,4,1,0,0.0
valid,21,19,18,19,19,1,1,1,1,0,0.0
valid,8,6,4,6,6,1,2,2,1,0,0.0
valid,7,5,5,5,5,1,0,0,1,0,0.0
valid,20,18,11,18,18,1,7,7,1,0,0.0
valid,16,14,11,14,14,1,3,3,1,0,0.0
valid,43,41,29,41,41,1,12,12,1,0,0.0
valid,50,48,42,48,48,1,18,6,1,0,0.0
valid,39,37,29,37,35,1,8,8,0,0,0.0
valid,13,11,8,11,11,1,3,3,1,0,0.0
valid,10,8,6,8,8,1,2,2,1,0,0.0
valid,21,19,11,19,19,1,8,8,1,0,0.0
valid,20,18,13,18,18,1,5,5,1,0,0.0
valid,50,48,57,48,48,1,11,0,1,1,0.1578947368421053
valid,50,48,48,48,48,1,8,0,1,0,0.0
valid,17,15,12,15,15,1,3,3,1,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,38,36,21,36,36,1,15,15,1,0,0.0
valid,50,48,51,48,48,1,15,0,1,1,0.05882352941176472
valid,36,34,27,34,34,1,7,7,1,0,0.0
valid,5,3,2,3,3,1,1,1,1,0,0.0
valid,21,19,13,19,19,1,6,6,1,0,0.0
valid,34,32,23,32,32,1,9,9,1,0,0.0
valid,15,13,13,13,13,1,0,0,1,0,0.0
valid,38,36,25,36,36,1,11,11,1,0,0.0
valid,13,11,9,11,11,1,2,2,1,0,0.0
valid,13,11,9,11,11,1,2,2,1,0,0.0
valid,28,26,20,26,26,1,6,6,1,0,0.0
valid,19,17,14,17,17,1,3,3,1,0,0.0
valid,20,18,15,18,18,1,3,3,1,0,0.0
valid,34,32,26,32,29,1,6,6,0,0,0.0
valid,26,24,21,24,24,1,3,3,1,0,0.0
valid,8,6,6,6,6,1,0,0,1,0,0.0
valid,12,10,8,10,10,1,2,2,1,0,0.0
valid,17,15,11,15,15,1,4,4,1,0,0.0
valid,50,48,31,48,48,1,22,17,1,0,0.0
valid,39,37,27,37,37,1,10,10,1,0,0.0
valid,24,22,13,22,22,1,9,9,1,0,0.0
valid,50,48,43,48,48,1,14,5,1,0,0.0
valid,38,36,28,36,36,1,8,8,1,0,0.0
valid,48,46,28,46,46,1,18,18,1,0,0.0
valid,37,35,24,35,35,1,11,11,1,0,0.0
valid,49,47,36,47,47,1,11,11,1,0,0.0
valid,45,43,27,43,43,1,16,16,1,0,0.0
valid,32,30,25,30,30,1,5,5,1,0,0.0
valid,5,3,3,3,3,1,0,0,1,0,0.0
valid,48,46,34,46,46,1,12,12,1,0,0.0
valid,25,23,21,23,23,1,2,2,1,0,0.0
valid,35,33,22,33,33,1,11,11,1,0,0.0
valid,50,48,36,48,48,1,12,12,1,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,20,18,17,18,18,1,1,1,1,0,0.0
valid,19,17,16,17,17,1,1,1,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,20,18,16,18,18,1,2,2,1,0,0.0
valid,27,25,23,25,25,1,2,2,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,26,24,21,24,24,1,3,3,1,0,0.0
valid,9,7,7,7,7,1,0,0,1,0,0.0
valid,18,16,16,16,16,1,0,0,1,0,0.0
valid,25,23,18,23,23,1,5,5,1,0,0.0
valid,27,25,23,25,25,1,2,2,1,0,0.0
valid,18,16,14,16,16,1,2,2,1,0,0.0
valid,10,8,7,8,8,1,1,1,1,0,0.0
valid,10,8,8,8,8,1,0,0,1,0,0.0
valid,23,21,15,21,21,1,6,6,1,0,0.0
valid,41,39,30,39,39,1,9,9,1,0,0.0
valid,41,39,31,39,39,1,8,8,1,0,0.0
valid,30,28,22,28,28,1,6,6,1,0,0.0
valid,50,48,41,48,48,1,24,7,1,0,0.0
valid,36,34,30,34,34,1,4,4,1,0,0.0
valid,35,33,25,33,33,1,8,8,1,0,0.0
valid,50,48,39,48,48,1,13,9,1,0,0.0
valid,35,33,21,33,33,1,12,12,1,0,0.0
valid,24,22,17,22,22,1,5,5,1,0,0.0
valid,21,19,14,19,19,1,5,5,1,0,0.0
valid,22,20,16,20,20,1,4,4,1,0,0.0
valid,31,29,25,29,29,1,4,4,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,14,12,11,12,12,1,1,1,1,0,0.0
valid,24,22,19,22,22,1,3,3,1,0,0.0
valid,36,34,27,34,34,1,7,7,1,0,0.0
valid,32,30,20,30,30,1,10,10,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,24,22,19,22,22,1,3,3,1,0,0.0
valid,22,20,13,20,20,1,7,7,1,0,0.0
valid,50,48,59,48,1,1,10,0,0,1,0.18644067796610164
valid,22,20,19,20,20,1,1,1,1,0,0.0
valid,26,24,18,24,24,1,6,6,1,0,0.0
valid,47,45,33,45,45,1,12,12,1,0,0.0
valid,30,28,25,28,28,1,3,3,1,0,0.0
valid,16,14,11,14,14,1,3,3,1,0,0.0
valid,18,16,14,16,16,1,2,2,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,21,19,19,19,14,1,0,0,0,0,0.0
valid,30,28,27,28,28,1,1,1,1,0,0.0
valid,11,9,9,9,9,1,0,0,1,0,0.0
valid,36,34,28,34,34,1,6,6,1,0,0.0
valid,29,27,22,27,27,1,5,5,1,0,0.0
valid,38,36,25,36,36,1,11,11,1,0,0.0
valid,34,32,24,32,32,1,8,8,1,0,0.0
valid,50,48,41,48,48,1,7,7,1,0,0.0
valid,39,37,35,37,37,1,2,2,1,0,0.0
valid,25,23,16,23,23,1,7,7,1,0,0.0
valid,50,48,38,48,48,1,14,10,1,0,0.0
valid,16,14,12,14,14,1,2,2,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,29,27,21,27,27,1,6,6,1,0,0.0
valid,33,31,23,31,31,1,8,8,1,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,25,23,18,23,23,1,5,5,1,0,0.0
valid,27,25,25,25,25,1,0,0,1,0,0.0
valid,25,23,17,23,23,1,6,6,1,0,0.0
valid,28,26,17,26,26,1,9,9,1,0,0.0
valid,21,19,18,19,19,1,1,1,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,45,43,38,43,43,1,5,5,1,0,0.0
valid,39,37,27,37,37,1,10,10,1,0,0.0
valid,15,13,11,13,11,1,2,2,0,0,0.0
valid,14,12,12,12,12,1,0,0,1,0,0.0
valid,19,17,15,17,17,1,2,2,1,0,0.0
valid,16,14,11,14,14,1,3,3,1,0,0.0
valid,9,7,7,7,7,1,0,0,1,0,0.0
valid,19,17,13,17,17,1,4,4,1,0,0.0
valid,17,15,10,15,15,1,5,5,1,0,0.0
valid,19,17,9,17,17,1,8,8,1,0,0.0
valid,23,21,13,21,21,1,8,8,1,0,0.0
valid,21,19,15,19,0,1,4,4,0,0,0.0
valid,32,30,23,30,16,1,7,7,0,0,0.0
valid,3,1,1,1,1,1,0,0,1,0,0.0
valid,5,3,3,3,3,1,0,0,1,0,0.0
valid,7,5,5,5,5,1,0,0,1,0,0.0
valid,9,7,5,7,7,1,2,2,1,0,0.0
valid,18,16,8,16,16,1,8,8,1,0,0.0
valid,20,18,14,18,18,1,4,4,1,0,0.0
valid,49,47,40,47,41,1,7,7,0,0,0.0
valid,24,22,17,22,22,1,5,5,1,0,0.0
valid,50,48,57,48,48,1,16,0,1,1,0.1578947368421053
valid,20,18,16,18,18,1,2,2,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,50,48,41,48,48,1,13,7,1,0,0.0
valid,43,41,24,41,41,1,17,17,1,0,0.0
valid,26,24,18,24,24,1,6,6,1,0,0.0
valid,16,14,12,14,14,1,2,2,1,0,0.0
valid,49,47,37,47,47,1,10,10,1,0,0.0
valid,27,25,20,25,25,1,5,5,1,0,0.0
valid,19,17,13,17,3,1,4,4,0,0,0.0
valid,20,18,12,18,18,1,6,6,1,0,0.0
valid,37,35,27,35,34,1,8,8,0,0,0.0
valid,23,21,17,21,21,1,4,4,1,0,0.0
valid,40,38,26,38,38,1,12,12,1,0,0.0
valid,20,18,15,18,18,1,3,3,1,0,0.0
valid,3,1,1,1,1,1,0,0,1,0,0.0
valid,41,39,32,39,39,1,7,7,1,0,0.0
valid,20,18,17,18,18,1,1,1,1,0,0.0
valid,26,24,19,24,24,1,5,5,1,0,0.0
valid,19,17,12,17,17,1,5,5,1,0,0.0
valid,28,26,22,26,26,1,4,4,1,0,0.0
valid,25,23,22,23,23,1,1,1,1,0,0.0
valid,24,22,20,22,22,1,2,2,1,0,0.0
valid,34,32,28,32,32,1,4,4,1,0,0.0
valid,23,21,20,21,21,1,1,1,1,0,0.0
valid,30,28,20,28,28,1,8,8,1,0,0.0
valid,18,16,12,16,16,1,4,4,1,0,0.0
valid,34,32,28,32,32,1,4,4,1,0,0.0
valid,40,38,29,38,38,1,9,9,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,34,32,21,32,2,1,11,11,0,0,0.0
valid,16,14,12,14,3,1,2,2,0,0,0.0
valid,18,16,13,16,16,1,3,3,1,0,0.0
valid,11,9,7,9,9,1,2,2,1,0,0.0
valid,14,12,11,12,12,1,1,1,1,0,0.0
valid,9,7,6,7,7,1,1,1,1,0,0.0
valid,20,18,16,18,18,1,2,2,1,0,0.0
valid,41,39,35,39,22,1,4,4,0,0,0.0
valid,18,16,13,16,16,1,3,3,1,0,0.0
valid,31,29,27,29,29,1,2,2,1,0,0.0
valid,26,24,22,24,24,1,2,2,1,0,0.0
valid,18,16,9,16,16,1,7,7,1,0,0.0
valid,25,23,21,23,23,1,2,2,1,0,0.0
valid,22,20,19,20,14,1,1,1,0,0,0.0
valid,41,39,21,39,39,1,18,18,1,0,0.0
valid,46,44,27,44,44,1,17,17,1,0,0.0
valid,34,32,21,32,32,1,11,11,1,0,0.0
valid,30,28,25,28,28,1,3,3,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,18,16,15,16,16,1,1,1,1,0,0.0
valid,20,18,17,18,18,1,1,1,1,0,0.0
valid,32,30,25,30,30,1,5,5,1,0,0.0
valid,28,26,22,26,26,1,4,4,1,0,0.0
valid,27,25,21,25,25,1,4,4,1,0,0.0
valid,24,22,17,22,22,1,5,5,1,0,0.0
valid,23,21,18,21,15,1,3,3,0,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,26,24,23,24,24,1,1,1,1,0,0.0
valid,15,13,12,13,13,1,1,1,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,17,15,14,15,15,1,1,1,1,0,0.0
valid,36,34,31,34,34,1,3,3,1,0,0.0
valid,21,19,18,19,19,1,1,1,1,0,0.0
valid,38,36,33,36,36,1,3,3,1,0,0.0
valid,45,43,42,43,43,1,1,1,1,0,0.0
valid,38,36,31,36,36,1,5,5,1,0,0.0
valid,47,45,43,45,35,1,2,2,0,0,0.0
valid,23,21,20,21,21,1,1,1,1,0,0.0
valid,22,20,17,20,20,1,3,3,1,0,0.0
valid,28,26,23,26,26,1,3,3,1,0,0.0
valid,28,26,24,26,26,1,2,2,1,0,0.0
valid,15,13,11,13,13,1,2,2,1,0,0.0
valid,30,28,23,28,28,1,5,5,1,0,0.0
valid,22,20,19,20,20,1,1,1,1,0,0.0
valid,23,21,16,21,21,1,5,5,1,0,0.0
valid,20,18,14,18,18,1,4,4,1,0,0.0
valid,21,19,15,19,19,1,4,4,1,0,0.0
valid,23,21,19,21,0,1,2,2,0,0,0.0
valid,11,9,9,9,9,1,0,0,1,0,0.0
valid,15,13,13,13,0,1,0,0,0,0,0.0
valid,37,35,28,35,3,1,7,7,0,0,0.0
valid,28,26,25,26,26,1,1,1,1,0,0.0
valid,25,23,22,23,23,1,1,1,1,0,0.0
